dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,dteday_num,Cluster,time_category
2011-04-06,2,0,4,11,0,3,1,1,0.42,0.38,0.3881,23,70,93,95,0,Pagi
2011-04-06,2,0,4,12,0,3,1,1,0.44,0.41,0.2537,22,112,134,95,0,Siang
2011-04-06,2,0,4,14,0,3,1,1,0.5,0.34,0.4179,35,80,115,95,0,Siang
2011-04-06,2,0,4,15,0,3,1,1,0.52,0.32,0.3284,34,83,117,95,0,Siang
2011-04-06,2,0,4,16,0,3,1,1,0.54,0.28,0.4179,27,142,169,95,1,Siang
2011-04-06,2,0,4,17,0,3,1,1,0.52,0.32,0.4478,53,303,356,95,1,Siang
2011-04-06,2,0,4,18,0,3,1,1,0.52,0.29,0.3582,43,282,325,95,1,Sore
2011-04-06,2,0,4,19,0,3,1,1,0.5,0.31,0.2985,36,196,232,95,1,Sore
2011-04-06,2,0,4,20,0,3,1,1,0.46,0.51,0.2239,15,126,141,95,1,Sore
2011-04-06,2,0,4,21,0,3,1,1,0.46,0.41,0.2836,18,84,102,95,1,Sore
2011-04-06,2,0,4,22,0,3,1,1,0.46,0.41,0.2836,13,71,84,95,1,Sore
2011-04-06,2,0,4,23,0,3,1,1,0.46,0.41,0.2985,11,29,40,95,1,Sore
2011-04-07,2,0,4,0,0,4,1,1,0.46,0.41,0.2836,5,15,20,96,0,Malam
2011-04-07,2,0,4,1,0,4,1,1,0.42,0.47,0.1343,2,11,13,96,0,Malam
2011-04-07,2,0,4,2,0,4,1,1,0.42,0.54,0.0,0,7,7,96,0,Malam
2011-04-07,2,0,4,3,0,4,1,1,0.36,0.66,0.194,0,3,3,96,0,Malam
2011-04-07,2,0,4,4,0,4,1,1,0.34,0.76,0.194,0,1,1,96,0,Malam
2011-04-07,2,0,4,5,0,4,1,1,0.34,0.76,0.2239,0,6,6,96,0,Malam
2011-04-07,2,0,4,6,0,4,1,1,0.32,0.81,0.2537,5,59,64,96,0,Pagi
2011-04-07,2,0,4,7,0,4,1,2,0.34,0.76,0.1642,8,152,160,96,0,Pagi
2011-04-07,2,0,4,8,0,4,1,1,0.36,0.76,0.194,23,291,314,96,0,Pagi
2011-04-07,2,0,4,9,0,4,1,2,0.4,0.66,0.1343,15,155,170,96,0,Pagi
2011-04-07,2,0,4,10,0,4,1,2,0.42,0.67,0.1045,29,66,95,96,0,Pagi
2011-04-07,2,0,4,11,0,4,1,2,0.46,0.55,0.0,36,86,122,96,0,Pagi
2011-04-07,2,0,4,12,0,4,1,2,0.46,0.55,0.0,39,114,153,96,0,Siang
2011-04-07,2,0,4,13,0,4,1,2,0.52,0.48,0.0896,36,99,135,96,0,Siang
2011-04-07,2,0,4,14,0,4,1,1,0.56,0.43,0.0896,46,111,157,96,1,Siang
2011-04-07,2,0,4,15,0,4,1,1,0.6,0.38,0.1045,27,133,160,96,1,Siang
2011-04-07,2,0,4,16,0,4,1,1,0.6,0.35,0.0,52,161,213,96,1,Siang
2011-04-07,2,0,4,17,0,4,1,1,0.52,0.52,0.2836,63,280,343,96,1,Siang
2011-04-07,2,0,4,18,0,4,1,1,0.48,0.55,0.2537,68,265,333,96,1,Sore
2011-04-07,2,0,4,19,0,4,1,1,0.46,0.59,0.2985,34,192,226,96,1,Sore
2011-04-07,2,0,4,20,0,4,1,1,0.44,0.62,0.1642,37,166,203,96,1,Sore
2011-04-07,2,0,4,21,0,4,1,2,0.44,0.67,0.2836,19,89,108,96,1,Sore
2011-04-07,2,0,4,22,0,4,1,2,0.4,0.76,0.194,18,63,81,96,1,Sore
2011-04-07,2,0,4,23,0,4,1,1,0.38,0.76,0.2537,9,45,54,96,0,Sore
2011-04-08,2,0,4,0,0,5,1,2,0.36,0.76,0.2239,4,21,25,97,0,Malam
2011-04-08,2,0,4,1,0,5,1,2,0.34,0.76,0.1343,3,6,9,97,0,Malam
2011-04-08,2,0,4,2,0,5,1,3,0.34,0.76,0.1642,3,10,13,97,0,Malam
2011-04-08,2,0,4,3,0,5,1,3,0.34,0.76,0.1642,0,1,1,97,0,Malam
2011-04-08,2,0,4,4,0,5,1,2,0.34,0.86,0.1343,0,1,1,97,0,Malam
2011-04-08,2,0,4,5,0,5,1,2,0.32,0.87,0.194,1,8,9,97,0,Malam
2011-04-08,2,0,4,6,0,5,1,2,0.34,0.87,0.0,2,33,35,97,0,Pagi
2011-04-08,2,0,4,7,0,5,1,3,0.34,0.87,0.1642,4,109,113,97,0,Pagi
2011-04-08,2,0,4,8,0,5,1,3,0.34,0.87,0.1642,13,208,221,97,0,Pagi
2011-04-08,2,0,4,9,0,5,1,2,0.36,0.76,0.194,17,168,185,97,0,Pagi
2011-04-08,2,0,4,10,0,5,1,2,0.36,0.71,0.2836,10,63,73,97,0,Pagi
2011-04-08,2,0,4,11,0,5,1,2,0.4,0.62,0.3881,19,79,98,97,0,Pagi
2011-04-08,2,0,4,12,0,5,1,3,0.38,0.66,0.2239,29,51,80,97,0,Siang
2011-04-08,2,0,4,13,0,5,1,3,0.36,0.76,0.2836,7,35,42,97,0,Siang
2011-04-08,2,0,4,14,0,5,1,3,0.34,0.87,0.2239,2,13,15,97,0,Siang
2011-04-08,2,0,4,15,0,5,1,3,0.34,0.87,0.2239,1,24,25,97,0,Siang
2011-04-08,2,0,4,16,0,5,1,2,0.32,0.93,0.2537,2,58,60,97,0,Siang
2011-04-08,2,0,4,17,0,5,1,3,0.32,0.93,0.2537,10,138,148,97,0,Siang
2011-04-08,2,0,4,18,0,5,1,3,0.32,0.93,0.2537,8,54,62,97,0,Sore
2011-04-08,2,0,4,19,0,5,1,3,0.3,0.93,0.4179,1,52,53,97,0,Sore
2011-04-08,2,0,4,20,0,5,1,2,0.3,0.93,0.3284,12,51,63,97,0,Sore
2011-04-08,2,0,4,21,0,5,1,2,0.3,0.93,0.2537,11,43,54,97,0,Sore
2011-04-08,2,0,4,22,0,5,1,2,0.3,0.93,0.2985,9,42,51,97,0,Sore
2011-04-08,2,0,4,23,0,5,1,2,0.3,0.93,0.2239,4,31,35,97,0,Sore
2011-04-09,2,0,4,0,0,6,0,2,0.3,0.87,0.2239,5,26,31,98,0,Malam
2011-04-09,2,0,4,1,0,6,0,2,0.3,0.87,0.1343,3,17,20,98,0,Malam
2011-04-09,2,0,4,2,0,6,0,2,0.32,0.87,0.2239,2,15,17,98,0,Malam
2011-04-09,2,0,4,3,0,6,0,3,0.3,1.0,0.2537,3,11,14,98,0,Malam
2011-04-09,2,0,4,4,0,6,0,3,0.3,1.0,0.2537,0,3,3,98,0,Malam
2011-04-09,2,0,4,5,0,6,0,2,0.3,0.93,0.2239,0,5,5,98,0,Malam
2011-04-09,2,0,4,6,0,6,0,2,0.3,0.93,0.194,0,13,13,98,0,Pagi
2011-04-09,2,0,4,7,0,6,0,2,0.3,0.93,0.1642,8,13,21,98,0,Pagi
2011-04-09,2,0,4,8,0,6,0,2,0.32,0.93,0.1642,7,47,54,98,0,Pagi
2011-04-09,2,0,4,9,0,6,0,2,0.34,0.87,0.1045,27,71,98,98,0,Pagi
2011-04-09,2,0,4,10,0,6,0,2,0.34,0.87,0.1343,43,90,133,98,0,Pagi
2011-04-09,2,0,4,11,0,6,0,2,0.36,0.81,0.0,51,91,142,98,0,Pagi
2011-04-09,2,0,4,12,0,6,0,2,0.36,0.81,0.1343,79,123,202,98,0,Siang
2011-04-09,2,0,4,13,0,6,0,2,0.36,0.81,0.0,114,108,222,98,0,Siang
2011-04-09,2,0,4,14,0,6,0,2,0.36,0.81,0.1343,94,118,212,98,0,Siang
2011-04-09,2,0,4,15,0,6,0,2,0.36,0.87,0.0,85,116,201,98,0,Siang
2011-04-09,2,0,4,16,0,6,0,2,0.38,0.82,0.0,73,118,191,98,0,Siang
2011-04-09,2,0,4,17,0,6,0,2,0.38,0.82,0.0896,128,129,257,98,1,Siang
2011-04-09,2,0,4,18,0,6,0,2,0.38,0.82,0.1045,48,129,177,98,1,Sore
2011-04-09,2,0,4,19,0,6,0,2,0.38,0.82,0.1343,47,83,130,98,0,Sore
2011-04-09,2,0,4,20,0,6,0,2,0.38,0.87,0.1642,19,74,93,98,0,Sore
2011-04-09,2,0,4,21,0,6,0,2,0.36,0.93,0.1343,10,65,75,98,0,Sore
2011-04-09,2,0,4,22,0,6,0,2,0.36,0.93,0.1343,21,66,87,98,0,Sore
2011-04-09,2,0,4,23,0,6,0,2,0.38,0.87,0.0896,12,45,57,98,1,Sore
2011-04-10,2,0,4,0,0,0,0,2,0.38,0.87,0.0896,5,48,53,99,0,Malam
2011-04-10,2,0,4,1,0,0,0,2,0.38,0.87,0.1343,6,31,37,99,0,Malam
2011-04-10,2,0,4,2,0,0,0,2,0.38,0.87,0.0896,12,24,36,99,0,Malam
2011-04-10,2,0,4,3,0,0,0,2,0.38,0.87,0.1343,5,11,16,99,0,Malam
2011-04-10,2,0,4,4,0,0,0,2,0.36,0.93,0.1045,3,2,5,99,0,Malam
2011-04-10,2,0,4,5,0,0,0,2,0.36,0.93,0.0896,0,4,4,99,0,Malam
2011-04-10,2,0,4,6,0,0,0,2,0.36,0.93,0.0896,0,4,4,99,0,Pagi
2011-04-10,2,0,4,7,0,0,0,2,0.36,1.0,0.0896,3,7,10,99,0,Pagi
2011-04-10,2,0,4,8,0,0,0,2,0.38,0.94,0.0896,17,38,55,99,0,Pagi
2011-04-10,2,0,4,9,0,0,0,2,0.38,0.94,0.1343,31,50,81,99,0,Pagi
2011-04-10,2,0,4,10,0,0,0,2,0.4,0.87,0.0,69,81,150,99,0,Pagi
2011-04-10,2,0,4,11,0,0,0,2,0.4,0.87,0.1343,93,109,202,99,0,Pagi
2011-04-10,2,0,4,12,0,0,0,2,0.42,0.88,0.1343,94,136,230,99,0,Siang
2011-04-10,2,0,4,13,0,0,0,1,0.46,0.82,0.1045,121,142,263,99,1,Siang
2011-04-10,2,0,4,14,0,0,0,1,0.5,0.72,0.194,148,133,281,99,1,Siang
2011-04-10,2,0,4,15,0,0,0,1,0.5,0.77,0.2239,156,141,297,99,1,Siang
2011-04-10,2,0,4,16,0,0,0,2,0.52,0.72,0.1642,135,153,288,99,1,Siang
2011-04-10,2,0,4,17,0,0,0,2,0.52,0.72,0.194,84,152,236,99,1,Siang
2011-04-10,2,0,4,18,0,0,0,1,0.5,0.77,0.194,103,137,240,99,1,Sore
2011-04-10,2,0,4,19,0,0,0,1,0.5,0.77,0.194,47,84,131,99,1,Sore
2011-04-10,2,0,4,20,0,0,0,1,0.46,0.82,0.1343,21,71,92,99,1,Sore
2011-04-10,2,0,4,21,0,0,0,1,0.44,0.88,0.194,18,77,95,99,1,Sore
2011-04-10,2,0,4,22,0,0,0,1,0.44,0.94,0.2537,12,45,57,99,1,Sore
2011-04-10,2,0,4,23,0,0,0,1,0.46,0.88,0.3582,5,27,32,99,1,Sore
2011-04-11,2,0,4,0,0,1,1,1,0.48,0.88,0.3284,7,16,23,100,0,Malam
2011-04-11,2,0,4,1,0,1,1,1,0.46,0.94,0.2836,1,3,4,100,0,Malam
2011-04-11,2,0,4,2,0,1,1,1,0.46,0.94,0.2836,7,2,9,100,0,Malam
2011-04-11,2,0,4,4,0,1,1,1,0.46,0.94,0.194,0,1,1,100,0,Malam
2011-04-11,2,0,4,5,0,1,1,1,0.46,0.94,0.194,1,12,13,100,0,Malam
2011-04-11,2,0,4,6,0,1,1,2,0.46,1.0,0.2239,2,59,61,100,0,Pagi
2011-04-11,2,0,4,7,0,1,1,2,0.5,0.88,0.2239,12,164,176,100,0,Pagi
2011-04-11,2,0,4,8,0,1,1,2,0.52,0.88,0.2836,28,286,314,100,1,Pagi
2011-04-11,2,0,4,9,0,1,1,2,0.56,0.83,0.2836,33,132,165,100,0,Pagi
2011-04-11,2,0,4,10,0,1,1,2,0.56,0.83,0.2985,41,55,96,100,0,Pagi
2011-04-11,2,0,4,11,0,1,1,2,0.6,0.73,0.2985,45,59,104,100,0,Pagi
2011-04-11,2,0,4,12,0,1,1,2,0.6,0.73,0.3284,37,97,134,100,1,Siang
2011-04-11,2,0,4,13,0,1,1,2,0.64,0.69,0.4179,62,77,139,100,1,Siang
2011-04-11,2,0,4,14,0,1,1,2,0.72,0.54,0.3582,60,85,145,100,1,Siang
2011-04-11,2,0,4,18,0,1,1,1,0.72,0.51,0.3881,93,290,383,100,1,Sore
2011-04-11,2,0,4,19,0,1,1,1,0.72,0.51,0.4478,73,211,284,100,1,Sore
2011-04-11,2,0,4,21,0,1,1,1,0.66,0.61,0.2537,39,119,158,100,1,Sore
2011-04-11,2,0,4,22,0,1,1,2,0.64,0.5,0.2836,25,66,91,100,1,Sore
2011-04-11,2,0,4,23,0,1,1,3,0.58,0.6,0.0,16,38,54,100,1,Sore
2011-04-12,2,0,4,0,0,2,1,2,0.62,0.5,0.1045,11,13,24,101,0,Malam
2011-04-12,2,0,4,1,0,2,1,2,0.62,0.5,0.0896,6,7,13,101,0,Malam
2011-04-12,2,0,4,2,0,2,1,2,0.6,0.53,0.1343,7,7,14,101,0,Malam
2011-04-12,2,0,4,3,0,2,1,2,0.58,0.56,0.1343,0,1,1,101,0,Malam
2011-04-12,2,0,4,4,0,2,1,2,0.56,0.64,0.1343,4,2,6,101,0,Malam
2011-04-12,2,0,4,5,0,2,1,2,0.54,0.68,0.1343,1,15,16,101,0,Malam
2011-04-12,2,0,4,6,0,2,1,2,0.54,0.68,0.2836,3,55,58,101,0,Pagi
2011-04-12,2,0,4,7,0,2,1,2,0.54,0.68,0.2239,12,177,189,101,0,Pagi
2011-04-12,2,0,4,8,0,2,1,3,0.48,0.88,0.3881,15,211,226,101,0,Pagi
2011-04-12,2,0,4,10,0,2,1,3,0.5,0.82,0.4179,6,34,40,101,0,Pagi
2011-04-12,2,0,4,11,0,2,1,1,0.52,0.77,0.3582,11,38,49,101,0,Pagi
2011-04-12,2,0,4,12,0,2,1,2,0.56,0.64,0.4627,9,83,92,101,0,Siang
2011-04-12,2,0,4,13,0,2,1,3,0.54,0.68,0.2836,22,84,106,101,0,Siang
2011-04-12,2,0,4,14,0,2,1,2,0.5,0.82,0.2836,16,28,44,101,0,Siang
2011-04-12,2,0,4,16,0,2,1,2,0.48,0.77,0.3881,19,80,99,101,0,Siang
2011-04-12,2,0,4,17,0,2,1,3,0.44,0.77,0.2239,29,262,291,101,1,Siang
2011-04-12,2,0,4,18,0,2,1,3,0.44,0.77,0.2239,21,203,224,101,1,Sore
2011-04-12,2,0,4,19,0,2,1,2,0.42,0.82,0.2836,3,127,130,101,1,Sore
2011-04-12,2,0,4,20,0,2,1,2,0.42,0.82,0.2836,9,94,103,101,1,Sore
2011-04-12,2,0,4,21,0,2,1,2,0.42,0.82,0.194,10,74,84,101,1,Sore
2011-04-12,2,0,4,22,0,2,1,2,0.4,0.94,0.2985,7,47,54,101,0,Sore
2011-04-12,2,0,4,23,0,2,1,2,0.4,0.94,0.2537,8,31,39,101,0,Sore
2011-04-13,2,0,4,0,0,3,1,2,0.4,1.0,0.2985,3,12,15,102,0,Malam
2011-04-13,2,0,4,1,0,3,1,2,0.4,1.0,0.2985,0,1,1,102,0,Malam
2011-04-13,2,0,4,2,0,3,1,3,0.4,1.0,0.2985,0,2,2,102,0,Malam
2011-04-13,2,0,4,3,0,3,1,3,0.4,0.94,0.3284,0,2,2,102,0,Malam
2011-04-13,2,0,4,4,0,3,1,3,0.4,0.94,0.3284,1,2,3,102,0,Malam
2011-04-13,2,0,4,5,0,3,1,3,0.38,0.94,0.2537,1,4,5,102,0,Malam
2011-04-13,2,0,4,6,0,3,1,3,0.38,0.94,0.2239,1,33,34,102,0,Pagi
2011-04-13,2,0,4,7,0,3,1,3,0.36,1.0,0.2239,3,67,70,102,0,Pagi
2011-04-13,2,0,4,8,0,3,1,3,0.38,0.94,0.194,6,158,164,102,0,Pagi
2011-04-13,2,0,4,9,0,3,1,2,0.38,0.94,0.2239,2,63,65,102,0,Pagi
2011-04-13,2,0,4,10,0,3,1,2,0.4,0.87,0.194,4,42,46,102,0,Pagi
2011-04-13,2,0,4,11,0,3,1,2,0.42,0.82,0.194,4,57,61,102,0,Pagi
2011-04-13,2,0,4,12,0,3,1,3,0.42,0.82,0.2537,12,83,95,102,0,Siang
2011-04-13,2,0,4,13,0,3,1,2,0.44,0.77,0.194,6,55,61,102,0,Siang
2011-04-13,2,0,4,14,0,3,1,2,0.42,0.77,0.2537,24,82,106,102,0,Siang
2011-04-13,2,0,4,15,0,3,1,2,0.44,0.72,0.2836,12,69,81,102,0,Siang
2011-04-13,2,0,4,16,0,3,1,1,0.46,0.67,0.2836,23,119,142,102,0,Siang
2011-04-13,2,0,4,17,0,3,1,1,0.46,0.67,0.2985,25,284,309,102,1,Siang
2011-04-13,2,0,4,18,0,3,1,1,0.44,0.62,0.3881,28,293,321,102,1,Sore
2011-04-13,2,0,4,19,0,3,1,1,0.44,0.62,0.2537,15,160,175,102,1,Sore
2011-04-13,2,0,4,20,0,3,1,1,0.44,0.62,0.2537,7,119,126,102,1,Sore
2011-04-13,2,0,4,21,0,3,1,1,0.42,0.67,0.1642,17,100,117,102,1,Sore
2011-04-13,2,0,4,22,0,3,1,1,0.42,0.67,0.194,10,89,99,102,1,Sore
2011-04-13,2,0,4,23,0,3,1,1,0.4,0.71,0.1343,5,57,62,102,1,Sore
2011-04-14,2,0,4,0,0,4,1,1,0.38,0.76,0.1343,3,18,21,103,0,Malam
2011-04-14,2,0,4,1,0,4,1,1,0.38,0.76,0.2239,1,9,10,103,0,Malam
2011-04-14,2,0,4,2,0,4,1,1,0.36,0.76,0.1343,0,3,3,103,0,Malam
2011-04-14,2,0,4,3,0,4,1,1,0.34,0.81,0.1343,0,2,2,103,0,Malam
2011-04-14,2,0,4,4,0,4,1,1,0.34,0.76,0.0,1,8,9,103,0,Malam
2011-04-14,2,0,4,5,0,4,1,1,0.34,0.76,0.0896,2,12,14,103,0,Malam
2011-04-14,2,0,4,6,0,4,1,1,0.34,0.76,0.1045,4,66,70,103,0,Pagi
2011-04-14,2,0,4,7,0,4,1,1,0.38,0.66,0.0,11,182,193,103,0,Pagi
2011-04-14,2,0,4,8,0,4,1,1,0.42,0.58,0.1642,21,316,337,103,0,Pagi
2011-04-14,2,0,4,9,0,4,1,1,0.46,0.51,0.1343,18,152,170,103,0,Pagi
2011-04-14,2,0,4,10,0,4,1,1,0.5,0.51,0.194,21,68,89,103,0,Pagi
2011-04-14,2,0,4,11,0,4,1,1,0.52,0.45,0.1642,28,87,115,103,0,Pagi
2011-04-14,2,0,4,12,0,4,1,1,0.54,0.42,0.1343,35,110,145,103,0,Siang
2011-04-14,2,0,4,13,0,4,1,1,0.56,0.37,0.2239,38,121,159,103,1,Siang
2011-04-14,2,0,4,14,0,4,1,1,0.56,0.35,0.0896,36,101,137,103,1,Siang
2011-04-14,2,0,4,15,0,4,1,1,0.6,0.31,0.0896,57,85,142,103,1,Siang
2011-04-14,2,0,4,16,0,4,1,1,0.6,0.26,0.1045,49,153,202,103,1,Siang
2011-04-14,2,0,4,17,0,4,1,1,0.6,0.28,0.0,50,338,388,103,1,Siang
2011-04-14,2,0,4,18,0,4,1,1,0.56,0.3,0.0,47,290,337,103,1,Sore
2011-04-14,2,0,4,19,0,4,1,1,0.54,0.32,0.0,37,222,259,103,1,Sore
2011-04-14,2,0,4,20,0,4,1,1,0.5,0.51,0.194,22,147,169,103,1,Sore
2011-04-14,2,0,4,21,0,4,1,1,0.46,0.63,0.1343,19,126,145,103,1,Sore
2011-04-14,2,0,4,22,0,4,1,1,0.48,0.55,0.1045,22,82,104,103,1,Sore
2011-04-14,2,0,4,23,0,4,1,1,0.46,0.59,0.1045,7,40,47,103,1,Sore
2011-04-15,2,0,4,0,1,5,0,1,0.44,0.67,0.0,6,21,27,104,0,Malam
2011-04-15,2,0,4,1,1,5,0,1,0.44,0.62,0.0,6,9,15,104,0,Malam
2011-04-15,2,0,4,2,1,5,0,1,0.4,0.76,0.0,8,10,18,104,0,Malam
2011-04-15,2,0,4,3,1,5,0,1,0.4,0.76,0.0,0,3,3,104,0,Malam
2011-04-15,2,0,4,4,1,5,0,1,0.38,0.82,0.0896,0,3,3,104,0,Malam
2011-04-15,2,0,4,5,1,5,0,1,0.36,0.81,0.1045,2,11,13,104,0,Malam
2011-04-15,2,0,4,6,1,5,0,1,0.36,0.81,0.0896,5,42,47,104,0,Pagi
2011-04-15,2,0,4,7,1,5,0,1,0.4,0.71,0.1642,10,139,149,104,0,Pagi
2011-04-15,2,0,4,8,1,5,0,1,0.44,0.62,0.2985,21,279,300,104,0,Pagi
2011-04-15,2,0,4,9,1,5,0,1,0.5,0.55,0.194,16,162,178,104,0,Pagi
2011-04-15,2,0,4,10,1,5,0,1,0.5,0.55,0.194,31,91,122,104,0,Pagi
2011-04-15,2,0,4,11,1,5,0,1,0.52,0.55,0.194,41,95,136,104,0,Pagi
2011-04-15,2,0,4,12,1,5,0,1,0.52,0.55,0.2836,45,155,200,104,1,Siang
2011-04-15,2,0,4,13,1,5,0,1,0.54,0.52,0.2537,47,133,180,104,1,Siang
2011-04-15,2,0,4,14,1,5,0,1,0.54,0.52,0.2537,57,106,163,104,1,Siang
2011-04-15,2,0,4,15,1,5,0,1,0.54,0.52,0.4478,50,112,162,104,1,Siang
2011-04-15,2,0,4,17,1,5,0,2,0.5,0.63,0.3881,64,267,331,104,1,Siang
2011-04-15,2,0,4,18,1,5,0,2,0.46,0.67,0.3881,47,216,263,104,1,Sore
2011-04-15,2,0,4,19,1,5,0,1,0.42,0.77,0.3881,41,168,209,104,1,Sore
2011-04-15,2,0,4,20,1,5,0,2,0.4,0.76,0.3284,26,92,118,104,1,Sore
2011-04-15,2,0,4,21,1,5,0,2,0.4,0.76,0.2985,25,77,102,104,1,Sore
2011-04-15,2,0,4,22,1,5,0,2,0.38,0.82,0.3881,16,64,80,104,1,Sore
2011-04-15,2,0,4,23,1,5,0,2,0.36,0.81,0.194,8,56,64,104,0,Sore
2011-04-16,2,0,4,0,0,6,0,2,0.36,0.81,0.2239,7,36,43,105,0,Malam
2011-04-16,2,0,4,1,0,6,0,2,0.36,0.87,0.2836,5,28,33,105,0,Malam
2011-04-16,2,0,4,2,0,6,0,2,0.36,0.87,0.1343,5,19,24,105,0,Malam
2011-04-16,2,0,4,3,0,6,0,2,0.36,0.87,0.1642,5,9,14,105,0,Malam
2011-04-16,2,0,4,4,0,6,0,2,0.36,0.87,0.2239,1,4,5,105,0,Malam
2011-04-16,2,0,4,5,0,6,0,2,0.38,0.87,0.2836,1,3,4,105,0,Malam
2011-04-16,2,0,4,6,0,6,0,3,0.4,0.82,0.3284,1,9,10,105,0,Pagi
2011-04-16,2,0,4,7,0,6,0,2,0.4,0.82,0.4179,3,18,21,105,0,Pagi
2011-04-16,2,0,4,8,0,6,0,3,0.4,0.87,0.3582,7,38,45,105,0,Pagi
2011-04-16,2,0,4,9,0,6,0,3,0.4,1.0,0.2985,2,27,29,105,0,Pagi
2011-04-16,2,0,4,10,0,6,0,3,0.42,0.94,0.3881,1,21,22,105,0,Pagi
2011-04-16,2,0,4,11,0,6,0,3,0.42,0.94,0.4478,4,27,31,105,0,Pagi
2011-04-16,2,0,4,16,0,6,0,3,0.5,0.88,0.4627,6,27,33,105,0,Siang
2011-04-16,2,0,4,18,0,6,0,2,0.5,0.94,0.3881,6,32,38,105,0,Sore
2011-04-16,2,0,4,19,0,6,0,2,0.52,0.94,0.4179,9,62,71,105,1,Sore
2011-04-16,2,0,4,20,0,6,0,3,0.44,0.94,0.2239,4,49,53,105,0,Sore
2011-04-16,2,0,4,21,0,6,0,2,0.44,0.94,0.0,1,13,14,105,0,Sore
2011-04-16,2,0,4,22,0,6,0,3,0.42,1.0,0.0,2,22,24,105,0,Sore
2011-04-16,2,0,4,23,0,6,0,2,0.44,0.77,0.2836,5,30,35,105,1,Sore
2011-04-17,2,0,4,0,0,0,0,2,0.44,0.77,0.2836,4,29,33,106,0,Malam
2011-04-17,2,0,4,1,0,0,0,1,0.42,0.67,0.2239,6,25,31,106,0,Malam
2011-04-17,2,0,4,2,0,0,0,1,0.4,0.62,0.194,4,25,29,106,0,Malam
2011-04-17,2,0,4,3,0,0,0,1,0.4,0.66,0.1343,12,13,25,106,0,Malam
2011-04-17,2,0,4,4,0,0,0,1,0.36,0.76,0.1045,2,5,7,106,0,Malam
2011-04-17,2,0,4,5,0,0,0,1,0.36,0.71,0.1642,2,1,3,106,0,Malam
2011-04-17,2,0,4,6,0,0,0,1,0.36,0.66,0.4478,3,5,8,106,0,Pagi
2011-04-17,2,0,4,7,0,0,0,1,0.36,0.5,0.3582,2,14,16,106,0,Pagi
2011-04-17,2,0,4,8,0,0,0,1,0.38,0.46,0.3881,7,36,43,106,0,Pagi
2011-04-17,2,0,4,9,0,0,0,1,0.4,0.43,0.2836,31,71,102,106,0,Pagi
2011-04-17,2,0,4,10,0,0,0,1,0.42,0.44,0.4478,91,120,211,106,0,Pagi
2011-04-17,2,0,4,11,0,0,0,1,0.46,0.41,0.4179,119,185,304,106,1,Pagi
2011-04-17,2,0,4,12,0,0,0,1,0.46,0.38,0.3881,167,187,354,106,1,Siang
2011-04-17,2,0,4,13,0,0,0,1,0.5,0.34,0.3881,181,162,343,106,1,Siang
2011-04-17,2,0,4,14,0,0,0,1,0.52,0.34,0.3881,170,191,361,106,1,Siang
2011-04-17,2,0,4,16,0,0,0,1,0.54,0.3,0.3582,161,182,343,106,1,Siang
2011-04-17,2,0,4,17,0,0,0,1,0.56,0.3,0.4478,143,163,306,106,1,Siang
2011-04-17,2,0,4,18,0,0,0,1,0.56,0.3,0.3881,102,175,277,106,1,Sore
2011-04-17,2,0,4,19,0,0,0,1,0.56,0.3,0.2985,75,135,210,106,1,Sore
2011-04-17,2,0,4,20,0,0,0,1,0.52,0.36,0.194,44,97,141,106,1,Sore
2011-04-17,2,0,4,21,0,0,0,1,0.5,0.42,0.194,13,70,83,106,1,Sore
2011-04-17,2,0,4,22,0,0,0,1,0.5,0.39,0.1045,21,49,70,106,1,Sore
2011-04-17,2,0,4,23,0,0,0,1,0.44,0.67,0.1642,19,37,56,106,1,Sore
2011-04-18,2,0,4,0,0,1,1,1,0.46,0.47,0.0896,15,24,39,107,0,Malam
2011-04-18,2,0,4,1,0,1,1,1,0.46,0.47,0.1343,11,8,19,107,0,Malam
2011-04-18,2,0,4,2,0,1,1,1,0.42,0.67,0.1045,14,2,16,107,0,Malam
2011-04-18,2,0,4,3,0,1,1,1,0.42,0.62,0.1045,6,1,7,107,0,Malam
2011-04-18,2,0,4,4,0,1,1,1,0.4,0.87,0.1642,2,4,6,107,0,Malam
2011-04-18,2,0,4,5,0,1,1,1,0.4,0.76,0.0896,0,16,16,107,0,Malam
2011-04-18,2,0,4,6,0,1,1,1,0.4,0.82,0.0,3,51,54,107,0,Pagi
2011-04-18,2,0,4,7,0,1,1,1,0.46,0.63,0.0,12,156,168,107,0,Pagi
2011-04-18,2,0,4,8,0,1,1,1,0.46,0.63,0.0,20,277,297,107,0,Pagi
2011-04-18,2,0,4,9,0,1,1,2,0.5,0.55,0.1045,37,132,169,107,0,Pagi
2011-04-18,2,0,4,10,0,1,1,2,0.52,0.55,0.1045,41,68,109,107,0,Pagi
2011-04-18,2,0,4,11,0,1,1,2,0.54,0.52,0.0896,36,87,123,107,0,Pagi
2011-04-18,2,0,4,12,0,1,1,2,0.56,0.49,0.0896,60,124,184,107,1,Siang
2011-04-18,2,0,4,13,0,1,1,2,0.56,0.49,0.1642,41,128,169,107,1,Siang
2011-04-18,2,0,4,14,0,1,1,2,0.58,0.49,0.194,49,95,144,107,1,Siang
2011-04-18,2,0,4,15,0,1,1,2,0.6,0.43,0.194,64,112,176,107,1,Siang
